Fecha;Hora;Pmedia;Energia
18/05/2014;09:17:30;96.705;0.806
18/05/2014;09:18:00;95.398;0.795
18/05/2014;09:18:30;94.091;0.784
18/05/2014;09:19:00;91.477;0.762
18/05/2014;09:19:30;90.824;0.757
18/05/2014;09:20:00;94.091;0.784
18/05/2014;09:20:30;93.438;0.779
18/05/2014;09:21:00;94.744;0.790
18/05/2014;09:21:30;97.358;0.811
18/05/2014;09:22:00;96.051;0.800
18/05/2014;09:22:30;96.051;0.800
18/05/2014;09:23:00;95.398;0.795
18/05/2014;09:23:30;92.784;0.773
18/05/2014;09:24:00;94.744;0.790
18/05/2014;09:24:30;95.398;0.795
18/05/2014;09:25:00;160.739;1.339
18/05/2014;09:25:30;188.835;1.574
18/05/2014;09:26:00;186.222;1.552
18/05/2014;09:26:30;183.608;1.530
18/05/2014;09:27:00;183.608;1.530
18/05/2014;09:27:30;180.341;1.503
18/05/2014;09:28:00;180.994;1.508
18/05/2014;09:28:30;179.034;1.492
18/05/2014;09:29:00;178.381;1.487
18/05/2014;09:29:30;180.994;1.508
18/05/2014;09:30:00;179.688;1.497
18/05/2014;09:30:30;180.994;1.508
18/05/2014;09:31:00;179.688;1.497
18/05/2014;09:31:30;179.688;1.497
18/05/2014;09:32:00;178.381;1.487
18/05/2014;09:32:30;164.006;1.367
18/05/2014;09:33:00;131.335;1.094
18/05/2014;09:33:30;146.364;1.220
18/05/2014;09:34:00;146.364;1.220
18/05/2014;09:34:30;147.017;1.225
18/05/2014;09:35:00;147.017;1.225
18/05/2014;09:35:30;156.165;1.301
18/05/2014;09:36:00;176.420;1.470
18/05/2014;09:36:30;176.420;1.470
18/05/2014;09:37:00;177.074;1.476
18/05/2014;09:37:30;155.511;1.296
18/05/2014;09:38:00;94.091;0.784
18/05/2014;09:38:30;94.091;0.784
18/05/2014;09:39:00;94.091;0.784
18/05/2014;09:39:30;94.091;0.784
18/05/2014;09:40:00;94.091;0.784
18/05/2014;09:40:30;93.438;0.779
18/05/2014;09:41:00;94.091;0.784
18/05/2014;09:41:30;94.091;0.784
18/05/2014;09:42:00;94.091;0.784
18/05/2014;09:42:30;94.091;0.784
18/05/2014;09:43:00;94.091;0.784
18/05/2014;09:43:30;94.091;0.784
18/05/2014;09:44:00;101.278;0.844
18/05/2014;09:44:30;117.614;0.980
18/05/2014;09:45:00;116.307;0.969
18/05/2014;09:45:30;144.403;1.203
18/05/2014;09:46:00;131.989;1.100
18/05/2014;09:46:30;194.716;1.623
18/05/2014;09:47:00;262.670;2.189
18/05/2014;09:47:30;260.057;2.167
18/05/2014;09:48:00;214.318;1.786
18/05/2014;09:48:30;132.642;1.105
18/05/2014;09:49:00;246.335;2.053
18/05/2014;09:49:30;199.290;1.661
18/05/2014;09:50:00;151.591;1.263
18/05/2014;09:50:30;151.591;1.263
18/05/2014;09:51:00;179.688;1.497
18/05/2014;09:51:30;280.966;2.341
18/05/2014;09:52:00;280.313;2.336
18/05/2014;09:52:30;280.313;2.336
18/05/2014;09:53:00;280.313;2.336
18/05/2014;09:53:30;280.313;2.336
18/05/2014;09:54:00;280.966;2.341
18/05/2014;09:54:30;230.000;1.917
18/05/2014;09:55:00;147.670;1.231
18/05/2014;09:55:30;90.170;0.751
18/05/2014;09:56:00;90.824;0.757
18/05/2014;09:56:30;91.477;0.762
18/05/2014;09:57:00;91.477;0.762
18/05/2014;09:57:30;90.824;0.757
18/05/2014;09:58:00;91.477;0.762
18/05/2014;09:58:30;90.824;0.757
18/05/2014;09:59:00;90.170;0.751
18/05/2014;09:59:30;222.813;1.857
18/05/2014;10:00:00;168.580;1.405
18/05/2014;10:00:30;164.659;1.372
18/05/2014;10:01:00;162.699;1.356
18/05/2014;10:01:30;159.432;1.329
18/05/2014;10:02:00;158.125;1.318
18/05/2014;10:02:30;158.778;1.323
18/05/2014;10:03:00;158.778;1.323
18/05/2014;10:03:30;165.313;1.378
18/05/2014;10:04:00;175.767;1.465
18/05/2014;10:04:30;175.114;1.459
18/05/2014;10:05:00;175.114;1.459
18/05/2014;10:05:30;178.381;1.487
18/05/2014;10:06:00;1409.403;11.745
18/05/2014;10:06:30;1832.159;15.268
18/05/2014;10:07:00;392.045;3.267
18/05/2014;10:07:30;226.080;1.884
18/05/2014;10:08:00;761.222;6.344
18/05/2014;10:08:30;1038.267;8.652
18/05/2014;10:09:00;1161.108;9.676
18/05/2014;10:09:30;397.926;3.316
18/05/2014;10:10:00;482.869;4.024
18/05/2014;10:10:30;508.352;4.236
18/05/2014;10:11:00;404.460;3.371
18/05/2014;10:11:30;418.182;3.485
18/05/2014;10:12:00;402.500;3.354
18/05/2014;10:12:30;242.415;2.020
18/05/2014;10:13:00;222.813;1.857
18/05/2014;10:13:30;224.119;1.868
18/05/2014;10:14:00;145.057;1.209
18/05/2014;10:14:30;143.750;1.198
18/05/2014;10:15:00;168.580;1.405
18/05/2014;10:15:30;143.097;1.192
18/05/2014;10:16:00;232.614;1.938
18/05/2014;10:16:30;993.835;8.282
18/05/2014;10:17:00;245.028;2.042
18/05/2014;10:17:30;149.631;1.247
18/05/2014;10:18:00;147.017;1.225
18/05/2014;10:18:30;147.017;1.225
18/05/2014;10:19:00;146.364;1.220
18/05/2014;10:19:30;145.710;1.214
18/05/2014;10:20:00;147.017;1.225
18/05/2014;10:20:30;139.830;1.165
18/05/2014;10:21:00;142.443;1.187
18/05/2014;10:21:30;147.670;1.231
18/05/2014;10:22:00;144.403;1.203
18/05/2014;10:22:30;156.165;1.301
18/05/2014;10:23:00;168.580;1.405
18/05/2014;10:23:30;152.898;1.274
18/05/2014;10:24:00;151.591;1.263
18/05/2014;10:24:30;152.898;1.274
18/05/2014;10:25:00;144.403;1.203
18/05/2014;10:25:30;153.551;1.280
18/05/2014;10:26:00;170.540;1.421
18/05/2014;10:26:30;190.142;1.585
18/05/2014;10:27:00;196.676;1.639
18/05/2014;10:27:30;171.193;1.427
18/05/2014;10:28:00;195.369;1.628
18/05/2014;10:28:30;194.716;1.623
18/05/2014;10:29:00;195.369;1.628
18/05/2014;10:29:30;197.330;1.644
18/05/2014;10:30:00;1572.102;13.101
18/05/2014;10:30:30;1882.472;15.687
18/05/2014;10:31:00;1862.869;15.524
18/05/2014;10:31:30;2060.852;17.174
18/05/2014;10:32:00;2058.239;17.152
18/05/2014;10:32:30;2041.903;17.016
18/05/2014;10:33:00;2078.494;17.321
18/05/2014;10:33:30;2115.739;17.631
18/05/2014;10:34:00;2090.256;17.419
18/05/2014;10:34:30;2087.642;17.397
18/05/2014;10:35:00;2083.068;17.359
18/05/2014;10:35:30;2079.148;17.326
18/05/2014;10:36:00;989.261;8.244
18/05/2014;10:36:30;242.415;2.020
18/05/2014;10:37:00;232.614;1.938
18/05/2014;10:37:30;242.415;2.020
18/05/2014;10:38:00;243.068;2.026
18/05/2014;10:38:30;246.335;2.053
18/05/2014;10:39:00;244.375;2.036
18/05/2014;10:39:30;243.068;2.026
18/05/2014;10:40:00;234.574;1.955
18/05/2014;10:40:30;248.949;2.075
18/05/2014;10:41:00;248.295;2.069
18/05/2014;10:41:30;250.256;2.085
18/05/2014;10:42:00;247.642;2.064
18/05/2014;10:42:30;246.335;2.053
18/05/2014;10:43:00;241.761;2.015
18/05/2014;10:43:30;244.375;2.036
18/05/2014;10:44:00;248.295;2.069
18/05/2014;10:44:30;253.523;2.113
18/05/2014;10:45:00;246.989;2.058
18/05/2014;10:45:30;246.335;2.053
18/05/2014;10:46:00;239.148;1.993
18/05/2014;10:46:30;241.108;2.009
18/05/2014;10:47:00;250.256;2.085
18/05/2014;10:47:30;248.295;2.069
18/05/2014;10:48:00;250.256;2.085
18/05/2014;10:48:30;199.943;1.666
18/05/2014;10:49:00;183.608;1.530
18/05/2014;10:49:30;205.824;1.715
18/05/2014;10:50:00;201.903;1.683
18/05/2014;10:50:30;203.864;1.699
18/05/2014;10:51:00;214.972;1.791
18/05/2014;10:51:30;224.119;1.868
18/05/2014;10:52:00;220.852;1.840
18/05/2014;10:52:30;207.131;1.726
18/05/2014;10:53:00;380.938;3.174
18/05/2014;10:53:30;392.045;3.267
18/05/2014;10:54:00;426.676;3.556
18/05/2014;10:54:30;388.778;3.240
18/05/2014;10:55:00;367.216;3.060
18/05/2014;10:55:30;123.494;1.029
18/05/2014;10:56:00;88.210;0.735
18/05/2014;10:56:30;96.705;0.806
18/05/2014;10:57:00;105.852;0.882
18/05/2014;10:57:30;109.119;0.909
18/05/2014;10:58:00;135.909;1.133
18/05/2014;10:58:30;120.881;1.007
18/05/2014;10:59:00;165.966;1.383
18/05/2014;10:59:30;170.540;1.421
18/05/2014;11:00:00;168.580;1.405
18/05/2014;11:00:30;168.580;1.405
18/05/2014;11:01:00;202.557;1.688
18/05/2014;11:01:30;134.602;1.122
18/05/2014;11:02:00;94.744;0.790
18/05/2014;11:02:30;127.415;1.062
18/05/2014;11:03:00;114.347;0.953
18/05/2014;11:03:30;123.494;1.029
18/05/2014;11:04:00;143.750;1.198
18/05/2014;11:04:30;164.006;1.367
18/05/2014;11:05:00;279.659;2.330
18/05/2014;11:05:30;830.483;6.921
18/05/2014;11:06:00;1995.511;16.629
18/05/2014;11:06:30;2026.875;16.891
18/05/2014;11:07:00;938.949;7.825
18/05/2014;11:07:30;263.324;2.194
18/05/2014;11:08:00;141.790;1.182
18/05/2014;11:08:30;142.443;1.187
18/05/2014;11:09:00;148.977;1.241
18/05/2014;11:09:30;164.006;1.367
18/05/2014;11:10:00;176.420;1.470
18/05/2014;11:10:30;205.170;1.710
18/05/2014;11:11:00;203.864;1.699
18/05/2014;11:11:30;520.767;4.340
18/05/2014;11:12:00;1898.153;15.818
18/05/2014;11:12:30;1866.790;15.557
18/05/2014;11:13:00;1114.716;9.289
18/05/2014;11:13:30;1231.676;10.264
18/05/2014;11:14:00;1670.114;13.918
18/05/2014;11:14:30;1085.966;9.050
18/05/2014;11:15:00;1540.739;12.839
18/05/2014;11:15:30;444.318;3.703
18/05/2014;11:16:00;175.767;1.465
18/05/2014;11:16:30;178.381;1.487
18/05/2014;11:17:00;250.256;2.085
18/05/2014;11:17:30;279.006;2.325
18/05/2014;11:18:00;282.926;2.358
18/05/2014;11:18:30;407.074;3.392
18/05/2014;11:19:00;424.716;3.539
18/05/2014;11:19:30;1555.767;12.965
18/05/2014;11:20:00;2476.420;20.637
18/05/2014;11:20:30;2428.722;20.239
18/05/2014;11:21:00;2193.494;18.279
18/05/2014;11:21:30;2171.932;18.099
18/05/2014;11:22:00;2188.267;18.236
18/05/2014;11:22:30;2188.920;18.241
18/05/2014;11:23:00;2217.670;18.481
18/05/2014;11:23:30;2256.222;18.802
18/05/2014;11:24:00;2256.222;18.802
18/05/2014;11:24:30;2239.233;18.660
18/05/2014;11:25:00;2245.767;18.715
18/05/2014;11:25:30;2288.892;19.074
18/05/2014;11:26:00;2286.932;19.058
18/05/2014;11:26:30;2325.483;19.379
18/05/2014;11:27:00;2260.142;18.835
18/05/2014;11:27:30;2189.574;18.246
18/05/2014;11:28:00;2232.699;18.606
18/05/2014;11:28:30;2232.045;18.600
18/05/2014;11:29:00;2255.568;18.796
18/05/2014;11:29:30;2271.903;18.933
18/05/2014;11:30:00;2258.835;18.824
18/05/2014;11:30:30;2288.892;19.074
18/05/2014;11:31:00;2388.210;19.902
18/05/2014;11:31:30;2396.705;19.973
18/05/2014;11:32:00;2502.557;20.855
18/05/2014;11:32:30;2443.750;20.365
18/05/2014;11:33:00;578.267;4.819
18/05/2014;11:33:30;651.449;5.429
18/05/2014;11:34:00;608.324;5.069
18/05/2014;11:34:30;669.744;5.581
18/05/2014;11:35:00;646.875;5.391
18/05/2014;11:35:30;601.136;5.009
18/05/2014;11:36:00;597.869;4.982
18/05/2014;11:36:30;593.949;4.950
18/05/2014;11:37:00;590.028;4.917
18/05/2014;11:37:30;588.722;4.906
18/05/2014;11:38:00;769.716;6.414
18/05/2014;11:38:30;2533.920;21.116
18/05/2014;11:39:00;2445.710;20.381
18/05/2014;11:39:30;2196.108;18.301
18/05/2014;11:40:00;1423.125;11.859
18/05/2014;11:40:30;239.801;1.998
18/05/2014;11:41:00;235.227;1.960
18/05/2014;11:41:30;235.227;1.960
18/05/2014;11:42:00;233.920;1.949
18/05/2014;11:42:30;233.267;1.944
18/05/2014;11:43:00;230.653;1.922
18/05/2014;11:43:30;243.068;2.026
18/05/2014;11:44:00;266.591;2.222
18/05/2014;11:44:30;263.324;2.194
18/05/2014;11:45:00;267.898;2.232
18/05/2014;11:45:30;2244.460;18.704
18/05/2014;11:46:00;2215.057;18.459
18/05/2014;11:46:30;2206.563;18.388
18/05/2014;11:47:00;2215.057;18.459
18/05/2014;11:47:30;2228.778;18.573
18/05/2014;11:48:00;1281.335;10.678
18/05/2014;11:48:30;267.898;2.232
18/05/2014;11:49:00;293.381;2.445
18/05/2014;11:49:30;271.165;2.260
18/05/2014;11:50:00;233.920;1.949
18/05/2014;11:50:30;232.614;1.938
18/05/2014;11:51:00;232.614;1.938
18/05/2014;11:51:30;238.494;1.987
18/05/2014;11:52:00;1118.636;9.322
18/05/2014;11:52:30;2360.767;19.673
18/05/2014;11:53:00;2301.960;19.183
18/05/2014;11:53:30;2215.057;18.459
18/05/2014;11:54:00;358.722;2.989
18/05/2014;11:54:30;267.898;2.232
18/05/2014;11:55:00;268.551;2.238
18/05/2014;11:55:30;267.244;2.227
18/05/2014;11:56:00;267.244;2.227
18/05/2014;11:56:30;267.244;2.227
18/05/2014;11:57:00;267.898;2.232
18/05/2014;11:57:30;2050.398;17.087
18/05/2014;11:58:00;2237.926;18.649
18/05/2014;11:58:30;2230.085;18.584
18/05/2014;11:59:00;1330.994;11.092
18/05/2014;11:59:30;267.244;2.227
18/05/2014;12:00:00;327.358;2.728
18/05/2014;12:00:30;267.244;2.227
18/05/2014;12:01:00;265.938;2.216
18/05/2014;12:01:30;265.284;2.211
18/05/2014;12:02:00;265.938;2.216
18/05/2014;12:02:30;266.591;2.222
18/05/2014;12:03:00;2109.858;17.582
18/05/2014;12:03:30;2235.966;18.633
18/05/2014;12:04:00;2224.858;18.540
18/05/2014;12:04:30;962.472;8.021
18/05/2014;12:05:00;397.926;3.316
18/05/2014;12:05:30;360.028;3.000
18/05/2014;12:06:00;355.455;2.962
18/05/2014;12:06:30;350.881;2.924
18/05/2014;12:07:00;346.307;2.886
18/05/2014;12:07:30;364.602;3.038
18/05/2014;12:08:00;1182.017;9.850
18/05/2014;12:08:30;3063.835;25.532
18/05/2014;12:09:00;3009.602;25.080
18/05/2014;12:09:30;2988.040;24.900
18/05/2014;12:10:00;1629.602;13.580
18/05/2014;12:10:30;678.239;5.652
18/05/2014;12:11:00;369.176;3.076
18/05/2014;12:11:30;369.176;3.076
18/05/2014;12:12:00;358.068;2.984
18/05/2014;12:12:30;350.227;2.919
18/05/2014;12:13:00;350.227;2.919
18/05/2014;12:13:30;359.375;2.995
18/05/2014;12:14:00;2126.847;17.724
18/05/2014;12:14:30;2362.074;19.684
18/05/2014;12:15:00;2426.761;20.223
18/05/2014;12:15:30;1422.472;11.854
18/05/2014;12:16:00;626.619;5.222
18/05/2014;12:16:30;461.307;3.844
18/05/2014;12:17:00;523.381;4.362
18/05/2014;12:17:30;449.545;3.746
18/05/2014;12:18:00;438.438;3.654
18/05/2014;12:18:30;421.449;3.512
18/05/2014;12:19:00;403.807;3.365
18/05/2014;12:19:30;1270.881;10.591
18/05/2014;12:20:00;2358.153;19.651
18/05/2014;12:20:30;2335.284;19.461
18/05/2014;12:21:00;1950.426;16.254
18/05/2014;12:21:30;393.352;3.278
18/05/2014;12:22:00;335.852;2.799
18/05/2014;12:22:30;322.131;2.684
18/05/2014;12:23:00;317.557;2.646
18/05/2014;12:23:30;321.477;2.679
18/05/2014;12:24:00;320.824;2.674
18/05/2014;12:24:30;317.557;2.646
18/05/2014;12:25:00;313.636;2.614
18/05/2014;12:25:30;2235.313;18.628
18/05/2014;12:26:00;2288.892;19.074
18/05/2014;12:26:30;2320.909;19.341
18/05/2014;12:27:00;857.273;7.144
18/05/2014;12:27:30;390.085;3.251
18/05/2014;12:28:00;395.313;3.294
18/05/2014;12:28:30;406.420;3.387
18/05/2014;12:29:00;408.381;3.403
18/05/2014;12:29:30;410.341;3.420
18/05/2014;12:30:00;405.767;3.381
18/05/2014;12:30:30;324.744;2.706
18/05/2014;12:31:00;902.358;7.520
18/05/2014;12:31:30;2228.778;18.573
18/05/2014;12:32:00;2197.415;18.312
18/05/2014;12:32:30;2200.028;18.334
18/05/2014;12:33:00;2205.256;18.377
18/05/2014;12:33:30;550.170;4.585
18/05/2014;12:34:00;201.903;1.683
18/05/2014;12:34:30;272.472;2.271
18/05/2014;12:35:00;303.182;2.527
18/05/2014;12:35:30;300.568;2.505
18/05/2014;12:36:00;298.608;2.488
18/05/2014;12:36:30;270.511;2.254
18/05/2014;12:37:00;274.432;2.287
18/05/2014;12:37:30;273.125;2.276
18/05/2014;12:38:00;274.432;2.287
18/05/2014;12:38:30;297.301;2.478
18/05/2014;12:39:00;269.858;2.249
18/05/2014;12:39:30;267.898;2.232
18/05/2014;12:40:00;267.898;2.232
18/05/2014;12:40:30;269.858;2.249
18/05/2014;12:41:00;268.551;2.238
18/05/2014;12:41:30;252.216;2.102
18/05/2014;12:42:00;194.716;1.623
18/05/2014;12:42:30;196.676;1.639
18/05/2014;12:43:00;194.716;1.623
18/05/2014;12:43:30;198.636;1.655
18/05/2014;12:44:00;194.716;1.623
18/05/2014;12:44:30;196.676;1.639
18/05/2014;12:45:00;211.051;1.759
18/05/2014;12:45:30;297.955;2.483
18/05/2014;12:46:00;303.835;2.532
18/05/2014;12:46:30;297.301;2.478
18/05/2014;12:47:00;271.818;2.265
18/05/2014;12:47:30;269.205;2.243
18/05/2014;12:48:00;271.818;2.265
18/05/2014;12:48:30;248.295;2.069
18/05/2014;12:49:00;201.250;1.677
18/05/2014;12:49:30;199.290;1.661
18/05/2014;12:50:00;192.756;1.606
18/05/2014;12:50:30;235.881;1.966
18/05/2014;12:51:00;250.909;2.091
18/05/2014;12:51:30;238.494;1.987
18/05/2014;12:52:00;235.881;1.966
18/05/2014;12:52:30;234.574;1.955
18/05/2014;12:53:00;179.688;1.497
18/05/2014;12:53:30;180.341;1.503
18/05/2014;12:54:00;179.688;1.497
18/05/2014;12:54:30;178.381;1.487
18/05/2014;12:55:00;179.034;1.492
18/05/2014;12:55:30;178.381;1.487
18/05/2014;12:56:00;179.034;1.492
18/05/2014;12:56:30;179.034;1.492
18/05/2014;12:57:00;178.381;1.487
18/05/2014;12:57:30;177.727;1.481
18/05/2014;12:58:00;176.420;1.470
18/05/2014;12:58:30;176.420;1.470
18/05/2014;12:59:00;173.807;1.448
18/05/2014;12:59:30;171.193;1.427
18/05/2014;13:00:00;170.540;1.421
18/05/2014;13:00:30;170.540;1.421
18/05/2014;13:01:00;170.540;1.421
18/05/2014;13:01:30;171.193;1.427
18/05/2014;13:02:00;171.193;1.427
18/05/2014;13:02:30;170.540;1.421
18/05/2014;13:03:00;170.540;1.421
18/05/2014;13:03:30;171.193;1.427
18/05/2014;13:04:00;171.193;1.427
18/05/2014;13:04:30;171.193;1.427
18/05/2014;13:05:00;170.540;1.421
18/05/2014;13:05:30;169.886;1.416
18/05/2014;13:06:00;87.557;0.730
18/05/2014;13:06:30;87.557;0.730
18/05/2014;13:07:00;86.903;0.724
18/05/2014;13:07:30;88.210;0.735
18/05/2014;13:08:00;87.557;0.730
18/05/2014;13:08:30;92.784;0.773
18/05/2014;13:09:00;88.210;0.735
18/05/2014;13:09:30;88.210;0.735
18/05/2014;13:10:00;88.210;0.735
18/05/2014;13:10:30;88.210;0.735
18/05/2014;13:11:00;88.210;0.735
18/05/2014;13:11:30;87.557;0.730
18/05/2014;13:12:00;88.210;0.735
18/05/2014;13:12:30;88.210;0.735
18/05/2014;13:13:00;88.210;0.735
18/05/2014;13:13:30;87.557;0.730
18/05/2014;13:14:00;87.557;0.730
18/05/2014;13:14:30;88.864;0.741
18/05/2014;13:15:00;88.864;0.741
18/05/2014;13:15:30;88.210;0.735
18/05/2014;13:16:00;88.210;0.735
18/05/2014;13:16:30;87.557;0.730
18/05/2014;13:17:00;88.210;0.735
18/05/2014;13:17:30;89.517;0.746
18/05/2014;13:18:00;88.210;0.735
18/05/2014;13:18:30;88.210;0.735
18/05/2014;13:19:00;88.210;0.735
18/05/2014;13:19:30;87.557;0.730
18/05/2014;13:20:00;87.557;0.730
18/05/2014;13:20:30;87.557;0.730
18/05/2014;13:21:00;87.557;0.730
18/05/2014;13:21:30;87.557;0.730
18/05/2014;13:22:00;87.557;0.730
18/05/2014;13:22:30;87.557;0.730
18/05/2014;13:23:00;87.557;0.730
18/05/2014;13:23:30;88.210;0.735
18/05/2014;13:24:00;88.210;0.735
18/05/2014;13:24:30;87.557;0.730
18/05/2014;13:25:00;87.557;0.730
18/05/2014;13:25:30;86.903;0.724
18/05/2014;13:26:00;87.557;0.730
18/05/2014;13:26:30;86.903;0.724
18/05/2014;13:27:00;86.250;0.719
18/05/2014;13:27:30;86.903;0.724
18/05/2014;13:28:00;87.557;0.730
18/05/2014;13:28:30;86.903;0.724
18/05/2014;13:29:00;86.250;0.719
18/05/2014;13:29:30;168.580;1.405
18/05/2014;13:30:00;182.955;1.525
18/05/2014;13:30:30;179.688;1.497
18/05/2014;13:31:00;171.193;1.427
18/05/2014;13:31:30;168.580;1.405
18/05/2014;13:32:00;169.233;1.410
18/05/2014;13:32:30;169.233;1.410
18/05/2014;13:33:00;169.233;1.410
18/05/2014;13:33:30;169.233;1.410
18/05/2014;13:34:00;169.886;1.416
18/05/2014;13:34:30;169.886;1.416
18/05/2014;13:35:00;169.886;1.416
18/05/2014;13:35:30;169.233;1.410
18/05/2014;13:36:00;169.233;1.410
18/05/2014;13:36:30;169.233;1.410
18/05/2014;13:37:00;169.233;1.410
18/05/2014;13:37:30;169.233;1.410
18/05/2014;13:38:00;168.580;1.405
18/05/2014;13:38:30;168.580;1.405
18/05/2014;13:39:00;167.926;1.399
18/05/2014;13:39:30;167.926;1.399
18/05/2014;13:40:00;167.273;1.394
18/05/2014;13:40:30;167.926;1.399
18/05/2014;13:41:00;167.926;1.399
18/05/2014;13:41:30;167.926;1.399
18/05/2014;13:42:00;167.273;1.394
18/05/2014;13:42:30;167.273;1.394
18/05/2014;13:43:00;167.273;1.394
18/05/2014;13:43:30;167.273;1.394
18/05/2014;13:44:00;166.619;1.388
18/05/2014;13:44:30;167.273;1.394
18/05/2014;13:45:00;167.273;1.394
18/05/2014;13:45:30;167.273;1.394
18/05/2014;13:46:00;166.619;1.388
18/05/2014;13:46:30;166.619;1.388
18/05/2014;13:47:00;167.273;1.394
18/05/2014;13:47:30;167.926;1.399
18/05/2014;13:48:00;101.932;0.849
18/05/2014;13:48:30;83.636;0.697
18/05/2014;13:49:00;83.636;0.697
18/05/2014;13:49:30;84.290;0.702
18/05/2014;13:50:00;83.636;0.697
18/05/2014;13:50:30;83.636;0.697
18/05/2014;13:51:00;83.636;0.697
18/05/2014;13:51:30;82.983;0.692
18/05/2014;13:52:00;83.636;0.697
18/05/2014;13:52:30;83.636;0.697
18/05/2014;13:53:00;83.636;0.697
18/05/2014;13:53:30;83.636;0.697
18/05/2014;13:54:00;84.290;0.702
18/05/2014;13:54:30;84.943;0.708
18/05/2014;13:55:00;84.290;0.702
18/05/2014;13:55:30;83.636;0.697
18/05/2014;13:56:00;84.943;0.708
18/05/2014;13:56:30;84.290;0.702
18/05/2014;13:57:00;84.290;0.702
18/05/2014;13:57:30;84.290;0.702
18/05/2014;13:58:00;84.290;0.702
18/05/2014;13:58:30;84.290;0.702
18/05/2014;13:59:00;84.943;0.708
18/05/2014;13:59:30;84.943;0.708
18/05/2014;14:00:00;84.290;0.702
18/05/2014;14:00:30;84.290;0.702
18/05/2014;14:01:00;84.290;0.702
18/05/2014;14:01:30;84.290;0.702
18/05/2014;14:02:00;83.636;0.697
18/05/2014;14:02:30;83.636;0.697
18/05/2014;14:03:00;83.636;0.697
18/05/2014;14:03:30;84.290;0.702
18/05/2014;14:04:00;84.290;0.702
18/05/2014;14:04:30;84.290;0.702
18/05/2014;14:05:00;84.290;0.702
18/05/2014;14:05:30;83.636;0.697
18/05/2014;14:06:00;83.636;0.697
18/05/2014;14:06:30;83.636;0.697
18/05/2014;14:07:00;84.290;0.702
18/05/2014;14:07:30;84.290;0.702
18/05/2014;14:08:00;83.636;0.697
18/05/2014;14:08:30;83.636;0.697
18/05/2014;14:09:00;84.290;0.702
18/05/2014;14:09:30;84.290;0.702
18/05/2014;14:10:00;83.636;0.697
18/05/2014;14:10:30;83.636;0.697
18/05/2014;14:11:00;82.983;0.692
18/05/2014;14:11:30;83.636;0.697
18/05/2014;14:12:00;82.983;0.692
18/05/2014;14:12:30;82.983;0.692
18/05/2014;14:13:00;82.983;0.692
18/05/2014;14:13:30;184.261;1.536
18/05/2014;14:14:00;179.688;1.497
18/05/2014;14:14:30;173.807;1.448
18/05/2014;14:15:00;169.233;1.410
18/05/2014;14:15:30;168.580;1.405
18/05/2014;14:16:00;169.233;1.410
18/05/2014;14:16:30;169.233;1.410
18/05/2014;14:17:00;168.580;1.405
18/05/2014;14:17:30;169.233;1.410
18/05/2014;14:18:00;168.580;1.405
18/05/2014;14:18:30;168.580;1.405
18/05/2014;14:19:00;168.580;1.405
18/05/2014;14:19:30;168.580;1.405
18/05/2014;14:20:00;167.926;1.399
18/05/2014;14:20:30;168.580;1.405
18/05/2014;14:21:00;168.580;1.405
18/05/2014;14:21:30;167.926;1.399
18/05/2014;14:22:00;167.926;1.399
18/05/2014;14:22:30;167.926;1.399
18/05/2014;14:23:00;167.926;1.399
18/05/2014;14:23:30;167.926;1.399
18/05/2014;14:24:00;167.926;1.399
18/05/2014;14:24:30;167.926;1.399
18/05/2014;14:25:00;167.273;1.394
18/05/2014;14:25:30;167.926;1.399
18/05/2014;14:26:00;167.926;1.399
18/05/2014;14:26:30;167.926;1.399
18/05/2014;14:27:00;168.580;1.405
18/05/2014;14:27:30;168.580;1.405
18/05/2014;14:28:00;167.926;1.399
18/05/2014;14:28:30;167.926;1.399
18/05/2014;14:29:00;167.926;1.399
18/05/2014;14:29:30;167.926;1.399
18/05/2014;14:30:00;167.926;1.399
18/05/2014;14:30:30;167.273;1.394
18/05/2014;14:31:00;161.392;1.345
18/05/2014;14:31:30;84.943;0.708
18/05/2014;14:32:00;84.290;0.702
18/05/2014;14:32:30;84.290;0.702
18/05/2014;14:33:00;84.943;0.708
18/05/2014;14:33:30;84.290;0.702
18/05/2014;14:34:00;84.290;0.702
18/05/2014;14:34:30;83.636;0.697
18/05/2014;14:35:00;83.636;0.697
18/05/2014;14:35:30;84.290;0.702
18/05/2014;14:36:00;84.290;0.702
18/05/2014;14:36:30;83.636;0.697
18/05/2014;14:37:00;83.636;0.697
18/05/2014;14:37:30;83.636;0.697
18/05/2014;14:38:00;83.636;0.697
18/05/2014;14:38:30;82.983;0.692
18/05/2014;14:39:00;82.983;0.692
18/05/2014;14:39:30;83.636;0.697
18/05/2014;14:40:00;83.636;0.697
18/05/2014;14:40:30;82.983;0.692
18/05/2014;14:41:00;84.943;0.708
18/05/2014;14:41:30;105.199;0.877
18/05/2014;14:42:00;105.199;0.877
18/05/2014;14:42:30;105.199;0.877
18/05/2014;14:43:00;101.932;0.849
18/05/2014;14:43:30;82.983;0.692
18/05/2014;14:44:00;82.983;0.692
18/05/2014;14:44:30;83.636;0.697
18/05/2014;14:45:00;82.983;0.692
18/05/2014;14:45:30;82.983;0.692
18/05/2014;14:46:00;82.983;0.692
18/05/2014;14:46:30;83.636;0.697
18/05/2014;14:47:00;82.983;0.692
18/05/2014;14:47:30;83.636;0.697
